ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
92;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
93;Male;*;White;*;*;*;Non-Government;*;>50K
94;*;*;*;spouse not present;*;*;*;*;<=50K
95;*;15~19;White;Never-married;*;*;Private;*;<=50K
96;*;20~39;*;*;High School;North America;Private;Technical;<=50K
97;Male;*;White;*;High School;United-States;Non-Government;Technical;>50K
98;Male;*;White;spouse not present;*;United-States;*;*;<=50K
99;Female;*;*;*;*;North America;Government;*;<=50K
100;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
101;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
102;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;>50K
103;*;*;*;Married-civ-spouse;*;*;Non-Government;*;>50K
104;*;*;*;*;*;*;*;*;<=50K
105;Female;*;White;spouse not present;*;North America;*;*;<=50K
106;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
107;Male;*;White;Married-civ-spouse;*;*;*;*;<=50K
108;*;*;*;*;*;*;*;*;>50K
109;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
110;*;20~39;*;*;High School;North America;Private;Technical;<=50K
111;Female;*;White;*;*;*;Non-Government;*;<=50K
112;*;20~39;*;*;Higher education;*;*;Nontechnical;<=50K
113;Male;*;*;*;Higher education;*;*;*;<=50K
114;*;*;*;*;*;*;*;*;>50K
115;*;*;*;*;Higher education;North America;*;*;<=50K
116;*;*;*;*;*;*;*;*;>50K
117;*;*;White;*;*;*;Non-Government;*;<=50K
118;Male;*;*;*;*;*;Non-Government;*;>50K
119;Male;20~39;*;*;*;*;Non-Government;*;<=50K
120;Female;*;*;spouse not present;*;North America;Private;*;<=50K
121;Female;*;*;*;*;North America;*;Other;<=50K
122;Male;*;White;*;High School;United-States;Non-Government;Technical;<=50K
123;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
124;*;*;*;spouse not present;*;*;*;*;<=50K
125;*;*;*;*;*;*;*;*;>50K
126;Male;*;White;*;High School;United-States;Non-Government;Technical;<=50K
127;*;*;*;*;*;*;*;*;<=50K
128;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
129;Male;40~59;*;*;*;*;Non-Government;*;>50K
130;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
131;Female;*;*;spouse not present;*;North America;Private;*;<=50K
132;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
133;*;*;*;spouse not present;*;*;*;*;>50K
134;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
135;*;*;*;spouse not present;*;*;*;*;<=50K
136;Male;*;*;*;*;*;Non-Government;*;<=50K
137;Female;*;*;*;*;*;*;Other;<=50K
138;Male;*;White;*;*;North America;Non-Government;Technical;<=50K
139;Female;*;*;*;*;*;Government;*;<=50K
140;Female;*;*;*;*;North America;*;Other;<=50K
141;*;*;*;*;*;*;Non-Government;*;<=50K
142;*;20~39;*;*;High School;North America;Private;Technical;<=50K
143;Male;*;*;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
144;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
145;Male;*;*;*;Higher education;*;*;*;<=50K
146;*;20~39;*;*;High School;North America;Private;Technical;<=50K
147;*;40~59;*;*;*;United-States;*;*;<=50K
148;Female;*;*;*;*;North America;*;Other;<=50K
149;*;*;*;*;*;*;Non-Government;*;<=50K
150;*;*;*;*;*;*;*;*;<=50K
151;Male;*;White;*;*;*;Non-Government;*;>50K
152;Female;*;White;*;*;*;Non-Government;*;<=50K
153;Male;*;*;*;*;*;*;*;<=50K
154;*;*;*;*;*;*;*;*;<=50K
155;*;15~19;*;Never-married;*;*;Private;*;<=50K
156;Female;*;White;*;*;North America;*;*;<=50K
157;*;20~39;*;spouse not present;*;North America;Private;*;<=50K
158;Male;*;*;Married-civ-spouse;*;North America;*;*;<=50K
159;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
160;Male;20~39;White;*;*;*;*;*;<=50K
161;*;*;*;*;*;*;*;*;>50K
162;Female;*;White;*;*;*;*;*;<=50K
163;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
164;*;*;*;*;*;*;Non-Government;*;<=50K
165;*;15~19;*;Never-married;*;*;Private;*;<=50K
166;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;<=50K
167;*;*;*;*;*;North America;*;*;>50K
168;*;40~59;*;*;*;United-States;*;*;<=50K
169;Male;*;*;*;*;*;Non-Government;*;<=50K
170;Male;20~39;White;Married-civ-spouse;*;North America;*;Technical;>50K
171;*;*;*;*;*;*;Government;*;>50K
172;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
173;*;*;*;*;Higher education;North America;Non-Government;Nontechnical;<=50K
174;*;*;*;*;*;*;*;*;<=50K
175;Male;*;*;*;Higher education;*;*;Technical;>50K
176;*;*;*;*;*;North America;*;*;<=50K
177;Male;*;White;Married-civ-spouse;Higher education;*;*;Technical;<=50K
178;*;*;*;*;*;*;*;*;<=50K
179;*;*;White;*;Higher education;*;Non-Government;Technical;<=50K
180;Male;*;White;*;Higher education;*;Government;*;<=50K
181;*;*;White;*;*;*;Non-Government;*;<=50K
182;Male;20~39;*;*;*;*;Non-Government;*;<=50K
183;*;20~39;*;*;Higher education;*;*;Nontechnical;>50K
184;Male;*;White;Married-civ-spouse;Higher education;*;*;Technical;>50K
185;Male;*;White;spouse not present;*;United-States;*;*;<=50K
186;Female;*;White;*;*;*;Non-Government;*;<=50K
187;Male;*;White;*;*;*;Non-Government;*;>50K
188;*;*;*;*;Higher education;United-States;*;*;<=50K
189;*;*;*;*;*;North America;*;*;<=50K
190;*;*;*;spouse not present;High School;*;Non-Government;Nontechnical;<=50K
191;*;*;*;*;*;*;*;*;>50K
192;Male;20~39;White;spouse not present;High School;North America;Non-Government;Technical;<=50K
193;Female;*;*;*;High School;North America;Non-Government;*;>50K
194;*;*;*;spouse not present;High School;*;Non-Government;Nontechnical;<=50K
195;*;*;*;*;*;North America;*;*;<=50K
196;Male;20~39;White;Married-civ-spouse;*;North America;*;Technical;>50K
197;*;*;*;*;*;*;Non-Government;*;<=50K
198;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
199;Male;*;*;Married-civ-spouse;High School;United-States;Non-Government;Technical;>50K
200;Male;*;*;*;Higher education;*;*;*;>50K
201;*;*;*;spouse not present;*;*;*;*;<=50K
202;Male;*;*;Married-civ-spouse;*;*;*;Nontechnical;<=50K
203;*;*;White;*;Higher education;*;Non-Government;Technical;<=50K
204;*;20~39;*;*;High School;North America;Private;Technical;<=50K
205;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
206;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
207;Male;*;*;*;High School;North America;*;*;<=50K
208;Female;*;White;*;*;North America;*;*;<=50K
209;Female;*;*;spouse not present;*;*;*;Nontechnical;<=50K
210;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
211;*;*;*;*;*;*;*;*;<=50K
212;Female;*;*;*;High School;North America;Non-Government;*;<=50K
213;*;*;Black;*;*;North America;*;*;<=50K
214;*;*;*;spouse not present;*;*;*;*;<=50K
215;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
216;*;*;*;*;Higher education;*;*;*;<=50K
217;Male;20~39;White;*;*;*;*;*;>50K
218;*;40~59;White;*;*;*;Government;*;<=50K
219;Female;*;*;*;*;*;Government;*;<=50K
220;Male;*;White;*;*;*;Non-Government;*;>50K
221;*;20~39;*;*;Higher education;*;*;Nontechnical;>50K
222;*;20~39;*;spouse not present;*;North America;Private;*;<=50K
223;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;>50K
224;Female;*;*;*;*;North America;*;*;<=50K
225;*;*;*;*;*;*;Government;*;<=50K
226;Male;20~39;*;*;*;*;Non-Government;*;<=50K
227;*;*;*;Married-civ-spouse;*;*;Non-Government;*;>50K
228;Female;*;*;*;*;North America;*;Other;<=50K
229;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;>50K
230;Female;*;*;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
231;*;40~59;*;*;*;United-States;*;*;<=50K
232;*;*;*;*;*;North America;*;*;<=50K
233;Male;*;*;*;*;*;*;*;<=50K
234;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
235;*;*;*;*;*;*;*;*;>50K
236;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
237;Female;*;*;*;*;*;*;Other;<=50K
238;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
239;Male;*;White;spouse not present;*;North America;*;Technical;<=50K
240;Female;*;White;*;*;*;Non-Government;*;<=50K
241;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
242;*;15~19;*;Never-married;*;*;Private;*;<=50K
243;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
244;Male;20~39;White;Married-civ-spouse;*;North America;*;Technical;<=50K
245;Male;*;*;Married-civ-spouse;*;*;*;Nontechnical;>50K
246;*;*;*;Married-civ-spouse;*;*;Non-Government;*;>50K
247;Female;*;White;*;*;*;Non-Government;*;<=50K
248;Female;*;White;*;*;*;Non-Government;*;>50K
249;*;*;*;Married-civ-spouse;*;*;Non-Government;*;>50K
250;*;15~19;*;Never-married;*;*;Private;*;<=50K
251;Male;*;White;Married-civ-spouse;*;*;*;*;<=50K
252;Male;*;*;*;*;*;*;*;<=50K
253;*;*;*;spouse not present;*;*;*;*;<=50K
254;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
255;*;*;White;*;Higher education;*;Non-Government;Technical;>50K
256;*;*;*;*;Higher education;*;*;*;<=50K
257;Female;*;White;*;*;*;Non-Government;*;<=50K
258;*;*;*;*;*;*;*;*;>50K
259;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
260;Male;40~59;White;*;Higher education;North America;Government;*;>50K
261;*;*;*;*;*;*;Non-Government;*;<=50K
262;*;*;*;*;Higher education;United-States;*;*;<=50K
263;Male;*;White;spouse not present;*;United-States;*;*;<=50K
264;Male;*;White;Married-civ-spouse;*;*;*;*;>50K
265;*;40~59;White;Married-civ-spouse;Higher education;United-States;Non-Government;*;>50K
266;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
267;Female;*;*;spouse not present;*;North America;Private;*;<=50K
268;Male;40~59;*;*;*;*;Non-Government;*;<=50K
269;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;<=50K
270;*;*;*;spouse not present;*;*;*;*;<=50K
271;Male;*;*;*;*;*;*;*;<=50K
272;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
273;*;*;*;spouse not present;*;*;*;*;<=50K
274;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
275;*;*;*;*;*;*;*;*;<=50K
276;*;20~39;*;*;High School;North America;Private;Technical;<=50K
277;*;20~39;*;spouse not present;*;North America;Private;*;<=50K
278;Male;*;White;Married-civ-spouse;*;North America;*;*;>50K
279;*;*;*;*;*;*;Non-Government;*;<=50K
280;Male;*;*;*;*;*;Non-Government;*;>50K
281;*;*;*;Married-civ-spouse;*;*;Non-Government;*;>50K
282;*;*;*;*;Higher education;*;*;*;<=50K
283;Female;*;White;spouse not present;*;United-States;Private;*;<=50K
284;Male;20~39;White;*;*;*;*;*;<=50K
285;*;*;*;spouse not present;*;*;*;*;<=50K
286;Male;*;*;*;*;*;Non-Government;*;>50K
287;Male;*;White;Married-civ-spouse;*;*;*;*;>50K
288;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
289;*;*;*;*;*;*;*;*;>50K
290;*;*;*;*;*;North America;*;*;>50K
291;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
292;Male;20~39;White;*;*;*;*;*;<=50K
293;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
294;*;20~39;White;*;*;North America;Non-Government;*;<=50K
295;Female;*;White;*;*;*;Non-Government;*;<=50K
296;Female;*;*;*;*;North America;*;Other;<=50K
297;Male;*;White;Married-civ-spouse;*;*;Non-Government;*;<=50K
298;*;*;White;*;Higher education;*;Non-Government;Technical;<=50K
299;*;20~39;*;spouse not present;*;*;Non-Government;*;<=50K
300;Female;*;*;spouse not present;*;*;*;Nontechnical;<=50K
301;Male;*;White;*;*;North America;Non-Government;Technical;<=50K
302;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
303;Female;*;*;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
304;Male;*;White;*;*;*;Non-Government;*;<=50K
305;Male;*;White;*;*;*;Non-Government;*;<=50K
306;Male;*;*;*;*;United-States;Non-Government;*;<=50K
307;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
308;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
309;*;40~59;White;*;*;*;Government;*;<=50K
310;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
311;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
312;*;20~39;*;*;High School;North America;Private;Technical;<=50K
313;Male;*;White;spouse not present;Higher education;United-States;Non-Government;*;<=50K
314;*;15~19;*;Never-married;*;*;Private;*;<=50K
315;Male;*;*;*;High School;North America;*;*;<=50K
316;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
317;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;>50K
318;Male;*;*;Married-civ-spouse;*;North America;*;*;>50K
319;*;20~39;*;spouse not present;*;*;Non-Government;*;<=50K
320;*;*;*;*;*;*;*;*;<=50K
321;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
322;*;*;White;*;*;*;Non-Government;*;<=50K
323;Male;20~39;White;*;*;*;*;*;<=50K
324;*;20~39;*;*;Higher education;*;*;Nontechnical;>50K
325;*;20~39;White;*;*;North America;Non-Government;*;<=50K
326;*;20~39;*;*;Higher education;*;*;Nontechnical;>50K
327;*;*;*;*;*;North America;*;*;<=50K
328;Male;*;*;Married-civ-spouse;*;North America;*;*;>50K
329;*;*;*;*;*;North America;*;*;<=50K
330;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;>50K
331;Female;*;*;*;*;North America;*;*;<=50K
332;Male;*;White;spouse present;High School;*;Self-emp-not-inc;Technical;<=50K
333;Female;*;White;*;*;North America;*;*;<=50K
334;Male;*;White;Married-civ-spouse;Higher education;*;*;Technical;>50K
335;Male;*;White;*;*;*;Non-Government;*;<=50K
336;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
337;*;20~39;*;spouse not present;*;*;Non-Government;*;<=50K
338;Male;*;White;*;High School;United-States;Non-Government;Technical;<=50K
339;Male;*;White;Married-civ-spouse;*;*;*;*;<=50K
340;Female;*;*;spouse not present;*;North America;Private;*;<=50K
341;Female;*;White;spouse not present;*;North America;Non-Government;Nontechnical;>50K
342;Female;*;White;*;*;*;*;*;<=50K
343;Female;*;*;*;*;*;Government;*;<=50K
344;*;15~19;*;Never-married;*;*;Private;*;<=50K
345;Male;20~39;White;Married-civ-spouse;*;North America;*;Technical;>50K
346;Male;*;*;*;*;United-States;Non-Government;*;<=50K
347;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
348;Female;*;*;*;*;*;Government;*;<=50K
349;Female;*;White;*;*;*;Non-Government;*;<=50K
350;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
351;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
352;Male;20~39;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Nontechnical;<=50K
353;*;*;*;*;*;*;*;*;<=50K
354;Female;*;White;spouse not present;*;United-States;Private;*;<=50K
355;Male;*;White;Married-civ-spouse;Higher education;*;*;Technical;<=50K
356;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
357;*;*;*;*;*;*;*;*;<=50K
358;Female;*;*;*;*;North America;*;Other;<=50K
359;*;20~39;*;spouse not present;*;North America;Private;Machine-op-inspct;<=50K
360;Female;*;*;Married-civ-spouse;Higher education;*;Non-Government;*;>50K
361;*;*;White;*;*;*;Non-Government;*;<=50K
362;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
363;Female;*;White;*;*;*;Private;Other;>50K
364;Male;20~39;White;*;*;*;*;*;<=50K
365;Male;*;White;*;*;*;Non-Government;*;<=50K
366;Female;*;*;*;*;North America;*;Other;<=50K
367;*;*;White;*;Higher education;*;Non-Government;Technical;<=50K
368;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
369;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
370;Male;*;White;Married-civ-spouse;*;*;*;*;>50K
371;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
372;Female;*;White;*;*;*;Non-Government;*;<=50K
373;Male;*;White;*;Higher education;*;Government;*;>50K
374;Female;*;White;*;*;*;Non-Government;*;<=50K
375;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
376;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
377;*;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
378;Male;*;White;*;High School;United-States;Non-Government;Technical;<=50K
379;*;20~39;*;*;Higher education;*;*;Nontechnical;<=50K
380;*;40~59;*;*;*;United-States;*;*;<=50K
381;*;*;*;spouse not present;*;*;*;*;<=50K
382;*;*;*;*;Higher education;*;*;*;<=50K
383;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
384;*;*;*;*;*;*;*;*;<=50K
385;Male;20~39;White;spouse not present;High School;North America;Non-Government;Technical;>50K
386;Male;*;*;Married-civ-spouse;*;*;Non-Government;*;<=50K
387;Female;*;*;spouse not present;*;*;Non-Government;*;<=50K
388;*;*;*;*;*;North America;*;*;<=50K
389;*;*;*;*;*;North America;*;*;<=50K
390;Male;*;White;*;*;*;Non-Government;Nontechnical;<=50K
391;*;15~19;*;Never-married;*;*;Private;*;<=50K
392;*;*;*;*;*;*;Government;*;>50K
393;*;20~39;*;spouse not present;*;*;Non-Government;*;<=50K
394;Female;*;White;spouse not present;*;North America;*;*;<=50K
395;Male;*;*;*;*;*;Non-Government;*;<=50K
396;Male;20~39;White;*;*;*;*;*;<=50K
397;Male;*;White;spouse not present;*;North America;Non-Government;*;<=50K
398;Male;*;White;Married-civ-spouse;High School;*;*;*;>50K
399;Male;*;*;*;Higher education;*;*;Technical;<=50K
400;Female;*;White;*;*;*;Non-Government;*;<=50K
401;*;*;*;*;*;*;*;*;>50K
402;*;*;*;*;*;*;Non-Government;*;<=50K
403;Male;*;White;Married-civ-spouse;Higher education;*;*;Technical;>50K
404;Male;*;*;*;High School;North America;*;*;<=50K
405;Female;*;*;*;*;*;Government;*;<=50K
406;Male;*;*;*;*;*;Non-Government;*;<=50K
407;Female;*;*;*;*;North America;*;*;<=50K
408;Male;20~39;White;*;*;*;*;*;<=50K
409;Female;*;White;spouse not present;*;United-States;Private;*;<=50K
410;*;*;*;*;*;North America;*;*;<=50K
411;*;*;White;*;Higher education;*;Non-Government;Technical;>50K
412;*;*;White;*;*;*;Non-Government;*;<=50K
413;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
414;*;*;*;spouse not present;*;*;Non-Government;*;<=50K
415;Male;40~59;*;Married-civ-spouse;High School;North America;Non-Government;*;<=50K
416;Male;*;*;Married-civ-spouse;High School;United-States;Non-Government;Technical;<=50K
417;Female;*;*;spouse not present;High School;North America;Non-Government;*;<=50K
418;*;*;White;*;Higher education;*;Non-Government;Technical;>50K
419;Male;*;*;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
420;Female;*;*;*;High School;North America;Non-Government;*;>50K
421;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;>50K
422;*;*;*;*;*;*;*;*;<=50K
423;*;*;*;*;*;*;*;*;<=50K
424;Male;*;*;*;*;*;Non-Government;*;<=50K
425;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
426;*;*;*;*;*;North America;*;*;<=50K
427;Male;20~39;*;Married-civ-spouse;*;United-States;Private;Technical;<=50K
428;*;*;White;*;*;*;Non-Government;*;<=50K
429;Female;*;White;*;*;*;Non-Government;*;<=50K
430;Female;*;White;*;*;*;Private;Other;<=50K
431;*;*;*;*;*;*;*;*;<=50K
432;Male;*;*;*;*;*;Non-Government;*;<=50K
433;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
434;*;*;*;*;*;*;*;*;>50K
435;Male;*;*;spouse not present;*;*;Non-Government;*;>50K
436;Male;20~39;White;spouse not present;High School;North America;Non-Government;Technical;<=50K
437;*;20~39;*;spouse not present;*;*;Non-Government;*;<=50K
438;Female;*;White;*;*;North America;*;*;<=50K
439;Female;*;*;spouse not present;*;North America;Private;*;<=50K
440;*;15~19;*;Never-married;*;*;Private;*;<=50K
441;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
442;*;20~39;*;spouse not present;*;*;Non-Government;*;<=50K
443;Female;*;*;*;*;North America;*;Other;<=50K
444;Male;*;White;Married-civ-spouse;Higher education;*;*;Technical;<=50K
445;*;*;White;*;Higher education;*;Non-Government;Technical;<=50K
446;Male;20~39;White;*;*;*;*;*;<=50K
447;*;*;*;*;*;*;Non-Government;*;<=50K
448;*;*;*;*;Higher education;North America;*;*;<=50K
449;*;40~59;White;*;*;*;Government;*;<=50K
450;*;*;*;*;Higher education;United-States;*;*;<=50K
451;Male;*;White;*;*;*;Non-Government;Nontechnical;>50K
452;Female;*;*;*;*;North America;*;Other;<=50K
453;*;*;*;*;*;*;*;*;<=50K
454;Female;*;White;*;*;*;*;*;<=50K
455;*;*;*;spouse not present;*;*;*;*;<=50K
456;Male;20~39;White;*;*;*;*;*;<=50K
457;Female;*;White;spouse not present;*;United-States;Private;*;<=50K
458;Male;*;*;spouse not present;*;*;Non-Government;*;<=50K
459;Male;*;*;*;*;*;*;*;<=50K
460;Female;*;White;*;*;*;Non-Government;*;<=50K
461;Male;*;*;*;*;*;*;*;<=50K
462;*;*;*;*;*;North America;*;*;<=50K
463;Male;*;White;Married-civ-spouse;*;North America;*;*;<=50K
464;*;*;White;*;*;*;Non-Government;*;<=50K
465;Female;*;*;spouse not present;*;North America;Private;*;<=50K
